"feature","coefficient"
"COSMIC_ID_X909250",0.725999577876107
"COSMIC_ID_X909251",-0.341874189224295
"COSMIC_ID_X909252",-0.109028197002669
"COSMIC_ID_X909253",0.34062698734714
"COSMIC_ID_X909255",-1.32053716239175
"COSMIC_ID_X909256",-0.941130751330646
"COSMIC_ID_X909257",-0.701585877365842
"COSMIC_ID_X909260",0.144599451863563
"COSMIC_ID_X909262",0.0106916119037787
"COSMIC_ID_X909263",0.515561600698689
"COSMIC_ID_X909264",0.591683779461846
"COSMIC_ID_X909696",0.132674798869787
"COSMIC_ID_X909697",-0.392472674464497
"COSMIC_ID_X909698",-0.587736839571146
"COSMIC_ID_X909699",1.76798931183738
"COSMIC_ID_X909701",-0.595481695199867
"COSMIC_ID_X909702",-0.703287044968715
"COSMIC_ID_X909703",0.0999058224675999
"COSMIC_ID_X909704",-0.355762828924616
"COSMIC_ID_X909706",0.809068353699657
"COSMIC_ID_X909707",0.1874433144733
"COSMIC_ID_X909708",-0.534157850794842
"COSMIC_ID_X909709",0.337098276849567
"COSMIC_ID_X909711",0.152495533041078
"COSMIC_ID_X909712",-0.724803411004497
"COSMIC_ID_X909713",0.0168148508809561
"COSMIC_ID_X909715",-0.46665081854643
"COSMIC_ID_X909716",-0.0499872484160211
"COSMIC_ID_X909717",0.0532443499147834
"COSMIC_ID_X909718",-0.799834755456863
"COSMIC_ID_X909719",-0.178194510920029
"COSMIC_ID_X909720",0.0366356211844266
"COSMIC_ID_X909721",1.1102462096869
"COSMIC_ID_X909722",-0.357094265581178
"COSMIC_ID_X909723",0.885454718595441
"COSMIC_ID_X909724",-0.122414338301477
"COSMIC_ID_X909725",0.422996170361025
"COSMIC_ID_X909726",-0.0460290734386125
"COSMIC_ID_X909727",0.418821474970319
"COSMIC_ID_X909728",0.13865752431432
"COSMIC_ID_X909729",-0.0851398430786399
"COSMIC_ID_X909731",-0.637739903784047
"COSMIC_ID_X909732",0.0944754128989579
"COSMIC_ID_X909735",-0.367974779591379
"COSMIC_ID_X909736",0.290694599649335
"COSMIC_ID_X909737",0.0287211645464486
"COSMIC_ID_X909738",0.971498890833829
"COSMIC_ID_X909740",0.928689094671981
"COSMIC_ID_X909742",-0.0268807835784729
"COSMIC_ID_X909743",0.317245996857117
"COSMIC_ID_X909744",-0.265987058148196
"COSMIC_ID_X909745",0.270469355586524
"COSMIC_ID_X909746",0.892236966705168
"COSMIC_ID_X909747",1.5651046761644
"COSMIC_ID_X909748",0.276326350195367
"COSMIC_ID_X909749",0.325831159406254
"COSMIC_ID_X909750",-0.464834537853027
"COSMIC_ID_X909751",-0.700863492808235
"COSMIC_ID_X909753",0.549313813009348
"COSMIC_ID_X909754",1.04073642889031
"COSMIC_ID_X909755",0.521566830822917
"COSMIC_ID_X909756",0.340804394989723
"COSMIC_ID_X909757",0.120993447874048
"COSMIC_ID_X909758",0.916766409502375
"COSMIC_ID_X909759",-0.477566715489045
"COSMIC_ID_X909761",0.0440171920323423
"COSMIC_ID_X909762",-0.518812410693376
"COSMIC_ID_X909769",0.678549512558344
"COSMIC_ID_X909770",0.0384262981871424
"COSMIC_ID_X909771",0.344000533996068
"COSMIC_ID_X909773",0.4758299442542
"COSMIC_ID_X909774",0.226409724500351
"COSMIC_ID_X909776",0.54072287651849
"COSMIC_ID_X909777",-0.339482000908033
"COSMIC_ID_X909778",-0.0551249021940694
"COSMIC_ID_X909779",-0.0135414049120397
"COSMIC_ID_X909781",2.29009634539738
"COSMIC_ID_X909784",0.493681321669828
"COSMIC_ID_X909785",-0.75854296699039
"COSMIC_ID_X909904",0.826103793936695
"COSMIC_ID_X909905",-0.410770290287663
"COSMIC_ID_X909907",1.573644054471
"COSMIC_ID_X909974",0.992123561841601
"COSMIC_ID_X909975",1.08049617607686
"COSMIC_ID_X909976",0.166741401201761
"COSMIC_ID_X909977",0.702323354149638
"COSMIC_ID_X910079",-0.109363329734967
"COSMIC_ID_X910209",-1.66187784430589
"COSMIC_ID_X910399",-0.888415228258753
"COSMIC_ID_X910401",0.000912468637148655
"COSMIC_ID_X910544",-0.241190683016165
"COSMIC_ID_X910545",-0.0648848912598071
"COSMIC_ID_X910546",-0.464433292008181
"COSMIC_ID_X910548",0.245369124159463
"COSMIC_ID_X910549",-0.0130791592180476
"COSMIC_ID_X910554",-0.00136261702635578
"COSMIC_ID_X910567",0.0701783246217016
"COSMIC_ID_X910568",0.177336112317454
"COSMIC_ID_X910569",-0.445104217717332
"COSMIC_ID_X910687",-0.208441961713932
"COSMIC_ID_X910688",-0.0269085184084846
"COSMIC_ID_X910689",2.60440602173982
"COSMIC_ID_X910691",0.200957767161969
"COSMIC_ID_X910692",0.0369128898789368
"COSMIC_ID_X910694",0.800306452136933
"COSMIC_ID_X910695",0.186839843440846
"COSMIC_ID_X910697",-0.125844708304
"COSMIC_ID_X910698",-0.599892214040132
"COSMIC_ID_X910700",0.599752653295472
"COSMIC_ID_X910701",0.880665788014797
"COSMIC_ID_X910702",2.44236786814857
"COSMIC_ID_X910703",0.483379967167385
"COSMIC_ID_X910704",-0.543642009471529
"COSMIC_ID_X910705",-0.686830570604568
"COSMIC_ID_X910706",-0.828093954282752
"COSMIC_ID_X910710",-0.753229899790648
"COSMIC_ID_X910779",0.930933238993587
"COSMIC_ID_X910780",-0.261638783457957
"COSMIC_ID_X910781",-0.442794397284685
"COSMIC_ID_X910784",0.407514691625775
"COSMIC_ID_X910849",-0.00668245023253006
"COSMIC_ID_X910850",0.714589756623311
"COSMIC_ID_X910851",-0.975473864134001
"COSMIC_ID_X910852",-0.0416758596019886
"COSMIC_ID_X910853",-0.0539304776100368
"COSMIC_ID_X910861",-0.0259675045528455
"COSMIC_ID_X910899",-0.0837649799999798
"COSMIC_ID_X910900",-0.446945610626669
"COSMIC_ID_X910903",-0.856034293101345
"COSMIC_ID_X910904",0.392760420024507
"COSMIC_ID_X910905",0.661492117987314
"COSMIC_ID_X910906",-0.474110954241512
"COSMIC_ID_X910907",0.403269186941888
"COSMIC_ID_X910910",0.644522551782417
"COSMIC_ID_X910911",0.471229296947462
"COSMIC_ID_X910916",-0.347965497185992
"COSMIC_ID_X910918",-0.138508794167679
"COSMIC_ID_X910919",-0.477291733950526
"COSMIC_ID_X910920",-0.25474580089368
"COSMIC_ID_X910921",-0.475969552373556
"COSMIC_ID_X910922",-0.40202219435818
"COSMIC_ID_X910924",-0.323508461590367
"COSMIC_ID_X910925",-0.256364686545105
"COSMIC_ID_X910926",-1.04160629936586
"COSMIC_ID_X910927",-0.633608167804287
"COSMIC_ID_X910930",-0.264466111319555
"COSMIC_ID_X910931",-1.23509356561906
"COSMIC_ID_X910932",-0.099168365535442
"COSMIC_ID_X910933",-0.23111983057872
"COSMIC_ID_X910934",-0.466858985935223
"COSMIC_ID_X910935",-0.718069011533116
"COSMIC_ID_X910936",-0.477686333678377
"COSMIC_ID_X910937",-0.641141001480347
"COSMIC_ID_X910941",0.112704291147735
"COSMIC_ID_X910942",-0.577306172366408
"COSMIC_ID_X910943",0.481698432260977
"COSMIC_ID_X910944",-0.408368314863378
"COSMIC_ID_X910947",-0.724366829873816
"COSMIC_ID_X910948",0.551283159902334
"COSMIC_ID_X910951",-0.437380104671753
"COSMIC_ID_X910952",-0.87056008877534
"COSMIC_ID_X911905",1.59804676670775
"COSMIC_ID_X917486",0.473998125497974
"COSMIC_ID_X924100",0.160367008642559
"COSMIC_ID_X924102",0.209138768870305
"COSMIC_ID_X924105",-0.610330708458359
"COSMIC_ID_X924106",-0.705889967433454
"COSMIC_ID_X924107",-0.982986157999152
"COSMIC_ID_X924108",-0.0447750104869111
"COSMIC_ID_X924110",0.514807724568731
"COSMIC_ID_X924111",-0.746483678411722
"COSMIC_ID_X924151",-0.339053564694484
"COSMIC_ID_X924186",-0.49085879855517
"COSMIC_ID_X924187",1.02029593093474
"COSMIC_ID_X924188",0.642083796220794
"COSMIC_ID_X924189",0.344911671529132
"COSMIC_ID_X924238",-0.84970979114413
"COSMIC_ID_X924239",-0.0984336842183892
"COSMIC_ID_X924240",-0.414700059032288
"COSMIC_ID_X924241",0.644795060642471
"COSMIC_ID_X924244",-0.52638291155799
"COSMIC_ID_X924247",-0.694548680065268
"COSMIC_ID_X924248",-0.055782578357381
"COSMIC_ID_X924250",0.828412514877303
"COSMIC_ID_X925338",0.152142930447389
"COSMIC_ID_X925340",0.144814645028285
"COSMIC_ID_X925341",-0.0235948817855631
"COSMIC_ID_X925343",0.957276256702206
"COSMIC_ID_X925345",-0.378545657459553
"COSMIC_ID_X925346",-0.418421925919428
"COSMIC_ID_X925347",0.503378841385174
"COSMIC_ID_X925348",0.763996213376092
"COSMIC_ID_X930082",-0.287342174335673
"COSMIC_ID_X930083",2.32942236449308
"COSMIC_ID_X930297",0.527681449622502
"COSMIC_ID_X930298",0.521875038210414
"COSMIC_ID_X930299",1.23205886724433
"COSMIC_ID_X930301",0.3305542197529
"COSMIC_ID_X946353",0.0530996780180037
"COSMIC_ID_X946354",-1.06068077958733
"COSMIC_ID_X946355",-0.114150088033364
"COSMIC_ID_X946356",0.535880574504537
"COSMIC_ID_X946357",-0.832175541281486
"COSMIC_ID_X946358",0.277007787985096
"COSMIC_ID_X946359",1.12069333352443
"COSMIC_ID_X946360",0.334831677330433
"COSMIC_ID_X946361",-0.278241673842614
"COSMIC_ID_X946363",-0.377035178102503
"COSMIC_ID_X946366",-0.190658432363552
"COSMIC_ID_X946367",0.0213467506605588
"COSMIC_ID_X946368",0.00479850800942221
"COSMIC_ID_X946369",-0.721923937802951
"COSMIC_ID_X946370",0.250081847446906
"COSMIC_ID_X946372",-1.01533269950393
"COSMIC_ID_X946373",0.254027442704958
"COSMIC_ID_X946377",-0.712079835818174
"COSMIC_ID_X946382",-0.234277789405646
"COSMIC_ID_X949088",0.0820102156211101
"COSMIC_ID_X949090",-0.174457448154105
"COSMIC_ID_X949093",2.93514774453227
"COSMIC_ID_X949094",-0.161405456202674
"COSMIC_ID_X949153",-0.350128756416904
"COSMIC_ID_X949154",-0.0235484017672258
"COSMIC_ID_X949155",-0.950182892764191
"COSMIC_ID_X949156",0.483327580599672
"COSMIC_ID_X949157",0.815947996702588
"COSMIC_ID_X949158",-0.919654922672019
"COSMIC_ID_X949160",-0.40328106685848
"COSMIC_ID_X949161",-0.321388751832378
"COSMIC_ID_X949162",-0.803264514387123
"COSMIC_ID_X949163",-0.398589826865616
"COSMIC_ID_X949164",0.265651865184502
"COSMIC_ID_X949165",0.161427922974735
"COSMIC_ID_X949166",0.798091336894539
"COSMIC_ID_X949167",-0.461813938423583
"COSMIC_ID_X949168",0.68632222182823
"COSMIC_ID_X949170",0.218839538593078
"COSMIC_ID_X949171",-0.320359423680862
"COSMIC_ID_X949172",-0.133926503429498
"COSMIC_ID_X949173",-0.153915504744088
"COSMIC_ID_X949174",0.667570941912755
"COSMIC_ID_X949175",-0.7596215318166
"COSMIC_ID_X949176",0.388672330990197
"COSMIC_ID_X949177",-0.447060183775511
"COSMIC_ID_X949178",-0.783808867319333
"COSMIC_ID_X949179",0.468860295334411
"COSMIC_ID_X971773",-0.809729502665973
"COSMIC_ID_X971774",0.134952290361919
"COSMIC_ID_X971777",-0.775674907151188
"COSMIC_ID_X998184",-0.235908735348669
"COSMIC_ID_X998189",0.188476038372414
"COSMIC_ID_X1240121",-0.399574849915583
"COSMIC_ID_X1240122",0.703855497916419
"COSMIC_ID_X1240123",-0.579587396432519
"COSMIC_ID_X1240125",-0.347624259163511
"COSMIC_ID_X1240127",0.303603401012866
"COSMIC_ID_X1240128",-0.213544588781612
"COSMIC_ID_X1240129",0.760973164984624
"COSMIC_ID_X1240130",-1.15355154144535
"COSMIC_ID_X1240142",-0.784336116431785
"COSMIC_ID_X1240143",0.0339130664270484
"COSMIC_ID_X1240144",0.262981249420481
"COSMIC_ID_X1240145",-0.808949036278689
"COSMIC_ID_X1240146",0.245144103828052
"COSMIC_ID_X1240153",-0.458222398698928
"COSMIC_ID_X1240154",-0.931880812594435
"COSMIC_ID_X1240155",-0.21049368049512
"COSMIC_ID_X1240157",-0.394154728943688
"COSMIC_ID_X1240158",-0.208772004265117
"COSMIC_ID_X1240159",0.450206232262269
"COSMIC_ID_X1240160",0.472378128516869
"COSMIC_ID_X1240161",-0.947670553847689
"COSMIC_ID_X1240162",0.710812473809667
"COSMIC_ID_X1240166",-0.76192643863724
"COSMIC_ID_X1240167",-0.609622046585697
"COSMIC_ID_X1240168",-0.21688912090636
"COSMIC_ID_X1240169",0.55229056552196
"COSMIC_ID_X1240170",-0.38281042113979
"COSMIC_ID_X1240172",0.741295102160024
"COSMIC_ID_X1240173",-0.679570466837861
"COSMIC_ID_X1240174",-0.141376687280991
"COSMIC_ID_X1240178",0.482251988182435
"COSMIC_ID_X1240179",-0.0906469256949649
"COSMIC_ID_X1240181",-0.497055513901284
"COSMIC_ID_X1240182",1.76915054562331
"COSMIC_ID_X1240183",0.672566847156827
"COSMIC_ID_X1240184",0.293113305175398
"COSMIC_ID_X1240185",-0.384241006572159
"COSMIC_ID_X1240186",0.925106531583968
"COSMIC_ID_X1240187",-0.169983299225861
"COSMIC_ID_X1240189",-1.16527571112277
"COSMIC_ID_X1240190",-0.21891487785376
"COSMIC_ID_X1240191",-0.666062920032229
"COSMIC_ID_X1240192",0.259574410026973
"COSMIC_ID_X1240193",-1.2888927511985
"COSMIC_ID_X1240196",0.848818108942915
"COSMIC_ID_X1240197",0.807945717799968
"COSMIC_ID_X1240198",0.155130151185213
"COSMIC_ID_X1240199",2.5513207330729
"COSMIC_ID_X1240200",0.431919929088094
"COSMIC_ID_X1240201",-0.744237130412638
"COSMIC_ID_X1240204",-0.985522091511956
"COSMIC_ID_X1240206",-0.43132401146532
"COSMIC_ID_X1240209",-0.196948640157684
"COSMIC_ID_X1240210",-0.684590157147886
"COSMIC_ID_X1240212",0.281441428885785
"COSMIC_ID_X1240215",0.511715744563286
"COSMIC_ID_X1240217",-0.801685954142008
"COSMIC_ID_X1240218",0.85076049845002
"COSMIC_ID_X1240219",0.500523835280728
"COSMIC_ID_X1240220",0.143052265737651
"COSMIC_ID_X1240221",-0.505379211623449
"COSMIC_ID_X1240222",-0.34610236507985
"COSMIC_ID_X1240223",1.24036233311169
"COSMIC_ID_X1240224",1.27796237043666
"COSMIC_ID_X1240226",0.708011393579023
"COSMIC_ID_X1247871",-0.130538166317318
"COSMIC_ID_X1247873",0.519259240806587
"COSMIC_ID_X1287706",0.320580437436746
"COSMIC_ID_X1290455",-0.26794984002337
"COSMIC_ID_X1290722",-0.267471909996147
"COSMIC_ID_X1290724",0.209282835738074
"COSMIC_ID_X1290725",-0.160810297403267
"COSMIC_ID_X1290730",-0.357067434988792
"COSMIC_ID_X1290765",0.0574080487278071
"COSMIC_ID_X1290767",-0.204656312786297
"COSMIC_ID_X1290768",0.565487358299234
"COSMIC_ID_X1290769",0.540342470343503
"COSMIC_ID_X1290795",0.125910996242963
"COSMIC_ID_X1290797",-0.813623850113885
"COSMIC_ID_X1290798",0.582404582966653
"COSMIC_ID_X1290806",0.128596469637026
"COSMIC_ID_X1290905",1.44093697694864
"COSMIC_ID_X1290906",0.109831208199916
"COSMIC_ID_X1290908",-0.428723878545159
"COSMIC_ID_X1290922",-0.263934985557894
"COSMIC_ID_X1295740",-0.400801240256643
"COSMIC_ID_X1295741",-0.728682307821507
"COSMIC_ID_X1297438",-0.420946761274271
"COSMIC_ID_X1297439",0.418649582417477
"COSMIC_ID_X1297446",-0.0256058878183246
"COSMIC_ID_X1297447",0.661536546546575
"COSMIC_ID_X1297449",-0.500154814016971
"COSMIC_ID_X1298134",-0.163708348750576
"COSMIC_ID_X1298136",0.215706770148271
"COSMIC_ID_X1298146",0.0939217903539744
"COSMIC_ID_X1298151",-0.0335812335761897
"COSMIC_ID_X1298156",-0.406312239579976
"COSMIC_ID_X1298157",0.222197231661276
"COSMIC_ID_X1298160",-0.0842650955635176
"COSMIC_ID_X1298167",-0.974545761815317
"COSMIC_ID_X1298168",0.374211876531031
"COSMIC_ID_X1298169",0.00836029352366828
"COSMIC_ID_X1298215",-0.749573944922376
"COSMIC_ID_X1298216",-0.18148852757471
"COSMIC_ID_X1298218",0.444488686832617
"COSMIC_ID_X1298219",0.278920920267064
"COSMIC_ID_X1298222",0.062938977312185
"COSMIC_ID_X1298223",0.329326499506548
"COSMIC_ID_X1298226",-0.0766046304634117
"COSMIC_ID_X1298347",0.236618389104354
"COSMIC_ID_X1298348",0.5717513377782
"COSMIC_ID_X1298349",0.157825890530894
"COSMIC_ID_X1298350",-0.303575918838803
"COSMIC_ID_X1298351",-0.860192011281891
"COSMIC_ID_X1298352",1.75927848686738
"COSMIC_ID_X1298353",0.554408891583517
"COSMIC_ID_X1298356",1.88884446403448
"COSMIC_ID_X1298357",1.3224446854277
"COSMIC_ID_X1298358",0.391655528623628
"COSMIC_ID_X1298359",-0.119830943888138
"COSMIC_ID_X1298362",-0.197838560261064
"COSMIC_ID_X1298365",0.124992583796064
"COSMIC_ID_X1298475",-0.0862199758341658
"COSMIC_ID_X1298476",1.69247226817635
"COSMIC_ID_X1298526",0.573712683794853
"COSMIC_ID_X1298529",0.831384433589309
"COSMIC_ID_X1298531",-0.263066552354557
"COSMIC_ID_X1298533",-0.581378941995761
"COSMIC_ID_X1298534",0.546263517233304
"COSMIC_ID_X1298537",-0.294466260341919
"COSMIC_ID_X1298538",-0.157287014050002
"COSMIC_ID_X1298539",0.980485590669951
"COSMIC_ID_X1299050",0.358597455946313
"COSMIC_ID_X1299052",0.548560327664417
"COSMIC_ID_X1299059",0.494676317627384
"COSMIC_ID_X1299061",-0.706614968328166
"COSMIC_ID_X1299062",1.17541526001965
"COSMIC_ID_X1299064",-0.47090733470207
"COSMIC_ID_X1299069",-0.133879724856072
"COSMIC_ID_X1299070",-0.779690376578213
"COSMIC_ID_X1299075",0.0908330428849566
"COSMIC_ID_X1299078",0.0233254310828814
"COSMIC_ID_X1299080",-0.0529943699711356
"COSMIC_ID_X1299081",-0.371282954518545
"COSMIC_ID_X1303896",-0.557738586664884
"COSMIC_ID_X1303897",1.36882757931581
"COSMIC_ID_X1303900",0.23686221868966
"COSMIC_ID_X1303901",-0.183751654327148
"COSMIC_ID_X1303911",0.275241758975395
"COSMIC_ID_X1303912",0.119078396872579
"COSMIC_ID_X1322212",-0.124124927872854
"COSMIC_ID_X1322213",-0.0999153741944524
"COSMIC_ID_X1322218",0.173798668200877
"COSMIC_ID_X1322224",-1.68888808426942
"COSMIC_ID_X1327765",-0.182814805369969
"COSMIC_ID_X1327766",0.203320581528098
"COSMIC_ID_X1327768",-0.0806616275129308
"COSMIC_ID_X1327769",-0.180013719619237
"COSMIC_ID_X1327771",-0.546839618364797
"COSMIC_ID_X1327773",0.113181189027941
"COSMIC_ID_X1327774",0.372001280010189
"COSMIC_ID_X1327775",0.356983737125721
"COSMIC_ID_X1330931",0.058855611498224
"COSMIC_ID_X1330933",-0.635231181605715
"COSMIC_ID_X1330935",-0.36763943441165
"COSMIC_ID_X1330941",0.0366173147317755
"COSMIC_ID_X1330942",1.10613735992195
"COSMIC_ID_X1330947",-1.37845903567424
"COSMIC_ID_X1330948",-0.350714359281251
"COSMIC_ID_X1330950",-0.359197616206348
"COSMIC_ID_X1330960",0.151277643639104
"COSMIC_ID_X1330964",0.0105457950539506
"COSMIC_ID_X1330972",-0.698871656035947
"COSMIC_ID_X1330973",1.3388158624108
"COSMIC_ID_X1330975",0.462102430111513
"COSMIC_ID_X1330981",-0.247810099139411
"COSMIC_ID_X1330982",-0.568427766010998
"COSMIC_ID_X1330983",0.184433628232442
"COSMIC_ID_X1330984",-0.432559383503927
"COSMIC_ID_X1330985",-0.34375997412217
"COSMIC_ID_X1330987",-0.963050723697443
"COSMIC_ID_X1330991",-0.00605936711630577
"COSMIC_ID_X1330993",-0.51165179950011
"COSMIC_ID_X1330994",-1.01092905933051
"COSMIC_ID_X1330995",0.83473702027688
"COSMIC_ID_X1331025",0.846552868525191
"COSMIC_ID_X1331032",0.320430273714817
"COSMIC_ID_X1331033",-0.450064971359668
"COSMIC_ID_X1331034",-0.983227017363627
"COSMIC_ID_X1331035",-0.16970265543847
"COSMIC_ID_X1331036",-1.0547015217431
"COSMIC_ID_X1331037",-0.620837959728061
"COSMIC_ID_X1331038",0.347810307508161
"COSMIC_ID_X1331039",0.17969112238728
"COSMIC_ID_X1331040",-0.819087326723435
"COSMIC_ID_X1331045",0.60559933866926
"COSMIC_ID_X1331048",0.00982831279976478
"COSMIC_ID_X1331049",-0.135664613836698
"COSMIC_ID_X1331050",-0.568159151223658
"COSMIC_ID_X1479987",-0.953047685284048
"COSMIC_ID_X1479988",-0.004629300546679
"COSMIC_ID_X1479995",-0.472474004378066
"COSMIC_ID_X1480358",0.200692376751052
"COSMIC_ID_X1480359",-1.16188298474966
"COSMIC_ID_X1480360",-0.643597111151678
"COSMIC_ID_X1480361",-0.416372245691732
"COSMIC_ID_X1480362",0.595026010454239
"COSMIC_ID_X1480364",0.482730037618268
"COSMIC_ID_X1480367",-0.311779794591365
"COSMIC_ID_X1480371",-0.100261756381398
"COSMIC_ID_X1480372",0.652302639688572
"COSMIC_ID_X1480374",-0.526167509169478
"COSMIC_ID_X1503361",-0.437483772666998
"COSMIC_ID_X1503362",-0.435615352363234
"COSMIC_ID_X1503363",0.0416894010644691
"COSMIC_ID_X1503364",-0.372899484914116
"COSMIC_ID_X1503365",1.40281460013415
"COSMIC_ID_X1503366",0.310831341265216
"COSMIC_ID_X1503367",0.234171023801556
"COSMIC_ID_X1503368",0.798835338446791
"COSMIC_ID_X1503369",-0.466533926358128
"COSMIC_ID_X1503370",-0.689920209383513
"COSMIC_ID_X1503371",-0.250713676336372
"COSMIC_ID_X1509073",-0.292499358085889
"COSMIC_ID_X1509074",-0.0806116490323813
"COSMIC_ID_X1524414",-0.466409325969046
"COSMIC_ID_X1524415",-1.39580682477605
"COSMIC_ID_X1524416",-0.135620378878493
"COSMIC_ID_X1524417",-0.769154862142423
"COSMIC_ID_X1524418",0.262623716982893
"COSMIC_ID_X1524419",-0.128068213450441
"COSMIC_ID_X1659817",-0.197716538063541
"COSMIC_ID_X1659818",-0.504762904254838
"COSMIC_ID_X1659819",-1.17828741106706
"COSMIC_ID_X1659823",0.259650082386769
"COSMIC_ID_X1659928",-0.646037962363269
"COSMIC_ID_X1660034",-0.042720440266842
"COSMIC_ID_X1660035",0.7425303775578
"COSMIC_ID_X1660036",0.103397937253586
"DRUG_ID_X1003",-3.18330647122931
"DRUG_ID_X1004",-2.72915577400405
"DRUG_ID_X1005",0.261024823067211
"DRUG_ID_X1006",-1.19960670850689
"DRUG_ID_X1007",-3.50154514729652
"DRUG_ID_X1008",-1.92705979060252
"DRUG_ID_X1009",0.924681051934364
"DRUG_ID_X1010",0.457792787808167
"DRUG_ID_X1011",-0.45618132905319
"DRUG_ID_X1012",-0.669446774716769
"DRUG_ID_X1013",0.0725549861450115
"DRUG_ID_X1014",-0.241773665352774
"DRUG_ID_X1016",-0.861332906636261
"DRUG_ID_X1017",0.652188751576487
"DRUG_ID_X1018",1.64333146990428
"DRUG_ID_X1019",-0.192963491147434
"DRUG_ID_X1020",1.47680197573154
"DRUG_ID_X1021",0.0693848242109387
"DRUG_ID_X1022",-1.17482030931458
"DRUG_ID_X1023",0.335104479299411
"DRUG_ID_X1024",-1.52975501334451
"DRUG_ID_X1025",1.20196831059833
"DRUG_ID_X1026",-0.880117285577386
"DRUG_ID_X1029",1.36738395830603
"DRUG_ID_X1030",0.962021546994688
"DRUG_ID_X1031",-2.31824022281627
"DRUG_ID_X1032",-0.993570865955373
"DRUG_ID_X1033",0.950382910095575
"DRUG_ID_X1034",-2.80749052265996
"DRUG_ID_X1036",0.626986156647006
"DRUG_ID_X1037",-0.0734761498967854
"DRUG_ID_X1038",0.0148549315652703
"DRUG_ID_X1039",0.973188067597887
"DRUG_ID_X1042",0.743406123314572
"DRUG_ID_X1043",0.817355910541989
"DRUG_ID_X1046",-0.241732272225799
"DRUG_ID_X1047",0.696086151581761
"DRUG_ID_X1048",0.850421004607716
"DRUG_ID_X1049",0.75092682237083
"DRUG_ID_X1050",0.460822496552044
"DRUG_ID_X1051",-0.046097667281718
"DRUG_ID_X1052",0.524109444307798
"DRUG_ID_X1053",-0.0242912240941902
"DRUG_ID_X1054",0.482978917280439
"DRUG_ID_X1057",-2.14050024707183
"DRUG_ID_X1058",-0.781713738315304
"DRUG_ID_X1059",-2.11585663118602
"DRUG_ID_X1060",-1.12181253260945
"DRUG_ID_X1061",0.74211074182688
"DRUG_ID_X1062",0.761538573118922
"DRUG_ID_X1067",1.54346548466758
"DRUG_ID_X1068",-1.05951557706352
"DRUG_ID_X1069",0.371417217524029
"DRUG_ID_X1072",0.846762365912345
"DRUG_ID_X1073",0.644124422948822
"DRUG_ID_X1079",-0.857257093517779
"DRUG_ID_X1080",-2.26449723535143
"DRUG_ID_X1083",-0.111781856199192
"DRUG_ID_X1084",-2.45283058714339
"DRUG_ID_X1085",-0.218459800385085
"DRUG_ID_X1086",-1.82176771148228
"DRUG_ID_X1088",1.43779431140595
"DRUG_ID_X1089",0.0160946441592312
"DRUG_ID_X1091",-0.706729786275165
"DRUG_ID_X1093",1.38126246161448
"DRUG_ID_X1096",0.113551492074424
"DRUG_ID_X1129",0.464460888452289
"DRUG_ID_X1131",0.561595149549672
"DRUG_ID_X1133",0.0756214095121041
"DRUG_ID_X1149",-0.692723929992807
"DRUG_ID_X1168",0.103185142083365
"DRUG_ID_X1170",2.77600322546348
"DRUG_ID_X1175",0.412925721944038
"DRUG_ID_X1177",0.567095580964997
"DRUG_ID_X1179",-0.927338701833593
"DRUG_ID_X1180",-2.58056951601148
"DRUG_ID_X1190",-1.7381210796703
"DRUG_ID_X1191",-3.53287388681031
"DRUG_ID_X1192",-0.193874442003606
"DRUG_ID_X1194",0.547722105881616
"DRUG_ID_X1199",0.353670140905496
"DRUG_ID_X1200",-0.404290541575677
"DRUG_ID_X1237",1.4486383775429
"DRUG_ID_X1239",-0.406862199357188
"DRUG_ID_X1243",-0.35963501480138
"DRUG_ID_X1248",-3.84477900457546
"DRUG_ID_X1249",0.117568151315933
"DRUG_ID_X1250",-0.536540797390081
"DRUG_ID_X1259",-0.824043627723758
"DRUG_ID_X1268",0.944946402192997
"DRUG_ID_X1372",-2.22603399317134
"DRUG_ID_X1373",0.709154522589526
"DRUG_ID_X1375",2.4218041237365
"DRUG_ID_X1378",0.586175747013478
"DRUG_ID_X1401",-0.0576079080513965
"DRUG_ID_X1428",0.910970033634547
"DRUG_ID_X1441",-0.306637241112366
"DRUG_ID_X1449",1.1346613060895
"DRUG_ID_X1463",0.512654292043462
"DRUG_ID_X1494",-4.2999898800208
"DRUG_ID_X1502",0.79655320994353
"DRUG_ID_X1507",1.28911435196603
"DRUG_ID_X1510",0.799650509583867
"DRUG_ID_X1511",-1.78343137859406
"DRUG_ID_X1512",1.31636293669403
"DRUG_ID_X1529",-1.12911947356001
"DRUG_ID_X1549",0.471843028138018
"DRUG_ID_X1553",0.141851605086713
"DRUG_ID_X1557",2.15021157507881
"DRUG_ID_X1558",0.574065294190447
"DRUG_ID_X1559",-2.89771973693318
"DRUG_ID_X1560",0.94188935963324
"DRUG_ID_X1561",-1.2337214641339
"DRUG_ID_X1563",1.81461374216365
"DRUG_ID_X1564",-0.253934467395744
"DRUG_ID_X1576",-0.470484572169531
"DRUG_ID_X1578",1.21465431979223
"DRUG_ID_X1580",1.69838431003637
"DRUG_ID_X1581",-0.370403153010924
"DRUG_ID_X1582",0.693075570323434
"DRUG_ID_X1583",-0.250607008152005
"DRUG_ID_X1584",-0.424122863747751
"DRUG_ID_X1585",1.18029562470645
